timestamp,y_true,y_pred,residual,z_score
2020-05-15 08:00:00+00:00,8442.0,7682.3477,759.65234375,1.7131690293734256
2020-05-15 09:00:00+00:00,8630.0,7662.0654,967.9345703125,2.2339630747088717
2020-05-15 10:00:00+00:00,8336.0,7565.631,770.369140625,1.7477115202680278
2020-05-15 11:00:00+00:00,7964.0,7395.358,568.64208984375,1.2495903713721512
2020-05-15 12:00:00+00:00,7693.0,7217.412,475.587890625,1.0188900746936955
2020-05-15 13:00:00+00:00,7574.0,7070.4673,503.53271484375,1.0955698223188346
2020-05-16 05:00:00+00:00,5535.0,5812.817,-277.81689453125,-1.1369555192392373
2020-05-16 10:00:00+00:00,6383.0,6661.0376,-278.03759765625,-1.1185338522603514
2020-05-16 11:00:00+00:00,6142.0,6423.51,-281.509765625,-1.1228851395002422
2020-05-16 13:00:00+00:00,5828.0,6097.1084,-269.1083984375,-1.076352377082357
2020-05-16 14:00:00+00:00,5733.0,6086.201,-353.201171875,-1.3113906340343946
2020-05-16 15:00:00+00:00,5768.0,6162.981,-394.98095703125,-1.424146910663591
2020-05-16 16:00:00+00:00,5806.0,6207.6914,-401.69140625,-1.4353670752755647
2020-05-16 17:00:00+00:00,5835.0,6162.552,-327.5517578125,-1.2158013686592755
2020-05-16 22:00:00+00:00,4856.0,5127.291,-271.291015625,-1.036397548960973
2020-05-16 23:00:00+00:00,4528.0,4838.378,-310.3779296875,-1.141823734914533
2020-05-17 01:00:00+00:00,4263.0,4537.662,-274.662109375,-1.0313196692331392
2020-05-18 03:00:00+00:00,5249.0,4652.25,596.75,1.4427415426900743
2020-05-18 04:00:00+00:00,6312.0,5045.4443,1266.5556640625,3.306321513562488
2020-05-18 05:00:00+00:00,7028.0,5732.295,1295.705078125,3.3354254514816732
2020-05-18 06:00:00+00:00,7306.0,6390.439,915.56103515625,2.249403387048753
2020-05-18 07:00:00+00:00,7267.0,6726.639,540.36083984375,1.2181235699432111
2020-05-18 08:00:00+00:00,7339.0,6700.4985,638.50146484375,1.480345318045526
2020-05-18 09:00:00+00:00,7553.0,6644.6885,908.3115234375,2.2031950683835118
2020-05-18 10:00:00+00:00,7394.0,6260.777,1133.22314453125,2.7919116207604784
2020-05-18 11:00:00+00:00,7234.0,5884.945,1349.05517578125,3.334265762360984
2020-05-18 15:00:00+00:00,6936.0,5434.376,1501.6240234375,3.4815459188974858
2020-05-18 16:00:00+00:00,6986.0,5817.1826,1168.8173828125,2.612718265074325
2020-05-18 17:00:00+00:00,6945.0,5962.6343,982.36572265625,2.136535445750191
2020-05-18 18:00:00+00:00,6788.0,5915.3184,872.681640625,1.856268839202558
2020-05-18 19:00:00+00:00,6548.0,5728.168,819.83203125,1.7161107372683537
2020-05-18 20:00:00+00:00,6244.0,5664.406,579.59423828125,1.1261296229038311
2020-05-19 11:00:00+00:00,7783.0,7202.266,580.73388671875,1.139849101358609
2020-05-19 12:00:00+00:00,7688.0,7077.7446,610.25537109375,1.2131372950691293
2020-05-19 13:00:00+00:00,7546.0,6982.447,563.55322265625,1.0983002765888998
2020-05-20 09:00:00+00:00,8220.0,7653.5176,566.482421875,1.0777947789737135
2020-05-20 17:00:00+00:00,6931.0,7308.3154,-377.3154296875,-1.2472500388365408
2020-05-20 18:00:00+00:00,6719.0,7072.2607,-353.2607421875,-1.187783234945783
2020-05-20 19:00:00+00:00,6384.0,6707.021,-323.02099609375,-1.1119883550042835
2020-05-20 21:00:00+00:00,5583.0,5985.832,-402.83203125,-1.3041991411382188
2020-05-20 22:00:00+00:00,5257.0,5701.295,-444.294921875,-1.4025631418380122
2020-05-20 23:00:00+00:00,4934.0,5481.686,-547.68603515625,-1.6502224314801865
2020-05-21 00:00:00+00:00,4814.0,5301.113,-487.11279296875,-1.4969384359885665
2020-05-21 01:00:00+00:00,4615.0,5242.5405,-627.54052734375,-1.8309907389216065
