timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,solar_capacity,solar_generation_actual,wind_onshore_capacity,wind_onshore_generation_actual
2018-01-15T02:00:00Z,7581.92,7374.14,619.0,0.04,64.0,9.29
2018-01-15T03:00:00Z,7553.37,7354.75,619.0,0.04,64.0,8.94
2018-01-15T04:00:00Z,7483.89,7334.8,619.0,0.04,64.0,8.68
2018-01-15T05:00:00Z,7713.42,7428.46,619.0,0.04,64.0,11.13
2018-01-15T06:00:00Z,7459.85,8066.57,619.0,0.05,64.0,11.62
2018-01-15T07:00:00Z,8255.75,8785.54,619.0,3.91,64.0,12.88
2018-01-15T08:00:00Z,8726.94,9484.97,619.0,32.59,64.0,11.68
2018-01-15T09:00:00Z,8751.6,9546.58,619.0,75.47,64.0,11.6
2018-01-15T10:00:00Z,8680.28,9554.78,619.0,101.78,64.0,16.23
2018-01-15T11:00:00Z,8564.33,9497.69,619.0,108.14,64.0,18.98
2018-01-15T12:00:00Z,8237.53,9105.49,619.0,88.5,64.0,21.06
2018-01-15T13:00:00Z,8271.35,9146.27,619.0,53.55,64.0,20.08
2018-01-15T14:00:00Z,8252.05,9062.22,619.0,29.53,64.0,22.05
2018-01-15T15:00:00Z,8179.42,8924.26,619.0,7.68,64.0,26.98
2018-01-15T16:00:00Z,8201.43,8962.89,619.0,0.3,64.0,27.42
2018-01-15T17:00:00Z,8419.2,9182.21,619.0,0.29,64.0,29.64
2018-01-15T18:00:00Z,8426.2,9537.39,619.0,0.28,64.0,30.08
2018-01-15T19:00:00Z,8078.09,9193.57,619.0,0.28,64.0,28.41
2018-01-15T20:00:00Z,7592.22,8457.6,619.0,0.28,64.0,25.46
2018-01-15T21:00:00Z,7167.18,8091.99,619.0,0.28,64.0,28.27
2018-01-15T22:00:00Z,7014.72,7781.88,619.0,0.27,64.0,30.08
2018-01-15T23:00:00Z,6701.04,7456.1,619.0,0.28,64.0,30.46
2018-01-16T00:00:00Z,6590.39,7990.98,619.0,0.28,64.0,27.86
2018-01-16T01:00:00Z,6878.62,7204.98,619.0,0.28,64.0,25.61
2018-01-16T02:00:00Z,6978.5,6863.44,619.0,0.28,64.0,24.29
2018-01-16T03:00:00Z,7197.81,6819.08,619.0,0.28,64.0,22.25
2018-01-16T04:00:00Z,7145.22,6967.96,619.0,0.28,64.0,19.69
2018-01-16T05:00:00Z,7006.53,6932.63,619.0,0.28,64.0,19.53
2018-01-16T06:00:00Z,7245.67,7785.93,619.0,0.29,64.0,22.64
2018-01-16T07:00:00Z,7990.05,8279.88,619.0,2.04,64.0,26.93
2018-01-16T08:00:00Z,8413.73,9151.83,619.0,13.75,64.0,28.47
2018-01-16T09:00:00Z,8478.54,9080.38,619.0,30.77,64.0,27.19
2018-01-16T10:00:00Z,8584.75,9084.36,619.0,40.37,64.0,24.52
2018-01-16T11:00:00Z,8731.01,9155.62,619.0,51.19,64.0,18.61
2018-01-16T12:00:00Z,8344.75,9413.84,619.0,60.5,64.0,23.35
2018-01-16T13:00:00Z,8304.57,8915.47,619.0,41.72,64.0,22.34
2018-01-16T14:00:00Z,8143.94,8749.78,619.0,14.98,64.0,23.52
2018-01-16T15:00:00Z,8212.71,8706.49,619.0,3.05,64.0,28.46
2018-01-16T16:00:00Z,8269.19,8722.01,619.0,0.28,64.0,21.77
2018-01-16T17:00:00Z,8422.89,8908.8,619.0,0.28,64.0,22.65
2018-01-16T18:00:00Z,8389.92,9304.86,619.0,0.28,64.0,24.64
2018-01-16T19:00:00Z,8022.25,9052.87,619.0,0.28,64.0,22.38
2018-01-16T20:00:00Z,7601.1,8985.49,619.0,0.26,64.0,23.3
2018-01-16T21:00:00Z,7203.42,8186.86,619.0,0.24,64.0,22.3
2018-01-16T22:00:00Z,7059.81,7602.98,619.0,0.26,64.0,26.16
2018-01-16T23:00:00Z,6754.77,7480.66,619.0,0.26,64.0,25.56
2018-01-17T00:00:00Z,6430.04,7435.4,619.0,0.26,64.0,26.3
2018-01-17T01:00:00Z,6756.06,7277.56,619.0,0.26,64.0,25.06
2018-01-17T02:00:00Z,6889.96,7313.69,619.0,0.26,64.0,21.36
2018-01-17T03:00:00Z,6815.72,7312.53,619.0,0.26,64.0,21.4
2018-01-17T04:00:00Z,6723.43,7352.33,619.0,0.26,64.0,24.59
2018-01-17T05:00:00Z,6713.11,7984.55,619.0,0.26,64.0,28.92
2018-01-17T06:00:00Z,7264.46,8176.04,619.0,0.28,64.0,32.39
2018-01-17T07:00:00Z,8066.27,8841.35,619.0,2.63,64.0,32.25
2018-01-17T08:00:00Z,8502.47,9442.81,619.0,12.03,64.0,31.35
2018-01-17T09:00:00Z,8558.45,9111.04,619.0,22.67,64.0,31.54
2018-01-17T10:00:00Z,8697.56,9474.44,619.0,33.06,64.0,33.12
2018-01-17T11:00:00Z,8736.88,9462.46,619.0,29.14,64.0,31.87
2018-01-17T12:00:00Z,8624.08,9234.6,619.0,60.6,64.0,30.48
2018-01-17T13:00:00Z,8505.48,9308.2,619.0,53.41,64.0,27.98
2018-01-17T14:00:00Z,8280.91,9006.35,619.0,26.84,64.0,28.45
2018-01-17T15:00:00Z,8149.35,8811.43,619.0,7.07,64.0,27.76
2018-01-17T16:00:00Z,8184.55,8971.71,619.0,0.35,64.0,30.09
2018-01-17T17:00:00Z,8438.52,8889.67,619.0,0.27,64.0,28.04
2018-01-17T18:00:00Z,8496.91,9547.5,619.0,0.27,64.0,23.42
2018-01-17T19:00:00Z,8147.14,9082.31,619.0,0.27,64.0,26.49
2018-01-17T20:00:00Z,7716.25,8613.3,619.0,0.27,64.0,27.61
2018-01-17T21:00:00Z,7256.35,8078.71,619.0,0.27,64.0,25.93
2018-01-17T22:00:00Z,7242.56,7832.48,619.0,0.27,64.0,27.08
2018-01-17T23:00:00Z,6980.45,7715.09,619.0,0.24,64.0,27.1
2018-01-18T00:00:00Z,6746.23,7818.92,619.0,0.24,64.0,27.11
2018-01-18T01:00:00Z,6664.77,7875.49,619.0,0.24,64.0,24.95
2018-01-18T02:00:00Z,6518.04,8339.53,619.0,0.24,64.0,23.0
2018-01-18T03:00:00Z,6358.09,8160.62,619.0,0.24,64.0,25.67
2018-01-18T04:00:00Z,6240.44,8158.13,619.0,0.24,64.0,27.0
2018-01-18T05:00:00Z,6603.24,7712.24,619.0,0.24,64.0,26.39
2018-01-18T06:00:00Z,7370.84,7651.91,619.0,0.24,64.0,27.17
2018-01-18T07:00:00Z,8236.04,8516.44,619.0,0.64,64.0,26.48
2018-01-18T08:00:00Z,8676.68,9297.64,619.0,4.02,64.0,23.38
2018-01-18T09:00:00Z,8738.55,9373.25,619.0,8.7,64.0,25.19
2018-01-18T10:00:00Z,8846.4,9673.36,619.0,14.54,64.0,22.21
2018-01-18T11:00:00Z,8865.52,9667.74,619.0,20.84,64.0,20.53
2018-01-18T12:00:00Z,8603.16,8813.31,619.0,28.16,64.0,21.75
2018-01-18T13:00:00Z,8516.95,8979.12,619.0,23.92,64.0,24.65
2018-01-18T14:00:00Z,8324.69,8779.26,619.0,10.27,64.0,26.98
2018-01-18T15:00:00Z,8252.95,8542.92,619.0,2.34,64.0,26.24
2018-01-18T16:00:00Z,8384.13,8760.36,619.0,0.25,64.0,24.35
2018-01-18T17:00:00Z,8423.01,8942.5,619.0,0.24,64.0,25.18
2018-01-18T18:00:00Z,8419.28,9383.91,619.0,0.24,64.0,23.26
2018-01-18T19:00:00Z,8093.22,8700.66,619.0,0.24,64.0,25.24
2018-01-18T20:00:00Z,7614.38,8396.95,619.0,0.24,64.0,24.67
2018-01-18T21:00:00Z,7183.07,8131.04,619.0,0.24,64.0,24.53
2018-01-18T22:00:00Z,7142.73,7706.13,619.0,0.24,64.0,22.56
2018-01-18T23:00:00Z,6816.06,8121.09,619.0,0.26,64.0,24.21
2018-01-19T00:00:00Z,6964.32,7400.23,619.0,0.26,64.0,23.51
2018-01-19T01:00:00Z,6954.49,7154.79,619.0,0.26,64.0,22.95
2018-01-19T02:00:00Z,7226.16,7402.54,619.0,0.26,64.0,21.62
2018-01-19T03:00:00Z,7316.82,7426.16,619.0,0.26,64.0,20.95
2018-01-19T04:00:00Z,7305.75,7361.87,619.0,0.26,64.0,19.33
2018-01-19T05:00:00Z,6938.3,7137.91,619.0,0.26,64.0,17.04
2018-01-19T06:00:00Z,7354.17,7618.48,619.0,1.01,64.0,14.41
2018-01-19T07:00:00Z,8211.49,8277.8,619.0,7.17,64.0,14.14
2018-01-19T08:00:00Z,8622.88,9222.05,619.0,26.46,64.0,17.05
2018-01-19T09:00:00Z,8671.62,9316.98,619.0,52.33,64.0,18.86
2018-01-19T10:00:00Z,8551.71,9254.45,619.0,71.92,64.0,18.19
2018-01-19T11:00:00Z,8549.2,9276.64,619.0,81.16,64.0,17.44
2018-01-19T12:00:00Z,8310.17,8831.03,619.0,72.47,64.0,21.59
2018-01-19T13:00:00Z,8187.87,8515.77,619.0,50.68,64.0,23.73
2018-01-19T14:00:00Z,8066.93,8322.3,619.0,24.0,64.0,23.55
2018-01-19T15:00:00Z,8019.51,8170.9,619.0,7.35,64.0,23.14
2018-01-19T16:00:00Z,8032.44,8376.71,619.0,0.82,64.0,23.48
2018-01-19T17:00:00Z,8286.34,8651.28,619.0,0.28,64.0,23.33
2018-01-19T18:00:00Z,8353.08,9179.21,619.0,0.28,64.0,22.48
2018-01-19T19:00:00Z,8084.09,8713.65,619.0,0.28,64.0,22.2
2018-01-19T20:00:00Z,7667.62,8556.39,619.0,0.25,64.0,22.31
2018-01-19T21:00:00Z,7257.31,7883.58,619.0,0.23,64.0,21.5
2018-01-19T22:00:00Z,7142.48,7578.07,619.0,0.25,64.0,19.85
2018-01-19T23:00:00Z,7030.55,7636.92,619.0,0.27,64.0,17.79
2018-01-20T00:00:00Z,6801.63,7380.24,619.0,0.27,64.0,15.99
2018-01-20T01:00:00Z,6774.44,7437.5,619.0,0.26,64.0,14.57
2018-01-20T02:00:00Z,6854.46,7228.38,619.0,0.27,64.0,14.54
2018-01-20T03:00:00Z,6947.87,7316.15,619.0,0.27,64.0,15.57
2018-01-20T04:00:00Z,6675.8,7290.45,619.0,0.27,64.0,15.62
2018-01-20T05:00:00Z,6658.03,7050.28,619.0,0.26,64.0,16.86
2018-01-20T06:00:00Z,6567.2,7314.25,619.0,0.27,64.0,17.0
2018-01-20T07:00:00Z,6501.77,7273.68,619.0,1.77,64.0,17.06
2018-01-20T08:00:00Z,6867.71,7271.51,619.0,13.49,64.0,17.78
2018-01-20T09:00:00Z,7187.93,8187.23,619.0,39.55,64.0,21.62
2018-01-20T10:00:00Z,7217.61,7574.0,619.0,68.98,64.0,24.89
2018-01-20T11:00:00Z,7159.56,7724.38,619.0,72.86,64.0,25.17
2018-01-20T12:00:00Z,7204.09,8097.94,619.0,43.47,64.0,22.97
2018-01-20T13:00:00Z,7198.17,7923.06,619.0,24.11,64.0,22.54
2018-01-20T14:00:00Z,7102.96,7678.32,619.0,12.91,64.0,28.86
2018-01-20T15:00:00Z,7141.63,7960.78,619.0,3.1,64.0,27.87
2018-01-20T16:00:00Z,7294.14,7937.57,619.0,0.25,64.0,28.61
2018-01-20T17:00:00Z,7631.91,8052.1,619.0,0.28,64.0,27.73
2018-01-20T18:00:00Z,7716.13,8211.27,619.0,0.27,64.0,27.63
2018-01-20T19:00:00Z,7416.1,8385.68,619.0,0.24,64.0,27.11
2018-01-20T20:00:00Z,6982.26,7494.14,619.0,0.23,64.0,26.54
2018-01-20T21:00:00Z,6643.3,7286.73,619.0,0.25,64.0,25.06
2018-01-20T22:00:00Z,6649.65,7648.39,619.0,0.25,64.0,27.03
2018-01-20T23:00:00Z,6526.6,7058.88,619.0,0.22,64.0,29.15
2018-01-21T00:00:00Z,6995.77,7495.68,619.0,0.22,64.0,28.25
2018-01-21T01:00:00Z,7056.91,7537.18,619.0,0.23,64.0,26.86
2018-01-21T02:00:00Z,6968.44,7437.4,619.0,0.22,64.0,26.6
2018-01-21T03:00:00Z,6887.73,7346.5,619.0,0.22,64.0,25.74
2018-01-21T04:00:00Z,6745.39,7199.62,619.0,0.22,64.0,21.26
2018-01-21T05:00:00Z,6660.75,7120.64,619.0,0.23,64.0,14.32
2018-01-21T06:00:00Z,6554.7,6997.82,619.0,0.23,64.0,13.99
2018-01-21T07:00:00Z,6721.56,7188.02,619.0,0.85,64.0,14.26
2018-01-21T08:00:00Z,6660.13,7160.67,619.0,6.19,64.0,13.8
2018-01-21T09:00:00Z,6703.75,7247.11,619.0,13.16,64.0,16.09
2018-01-21T10:00:00Z,6924.26,7500.66,619.0,17.08,64.0,11.34
2018-01-21T11:00:00Z,6734.41,7346.19,619.0,21.51,64.0,9.72
2018-01-21T12:00:00Z,6939.39,7560.64,619.0,20.91,64.0,8.23
2018-01-21T13:00:00Z,6808.25,7407.05,619.0,18.38,64.0,5.52
2018-01-21T14:00:00Z,7059.09,7641.32,619.0,8.94,64.0,4.79
2018-01-21T15:00:00Z,7230.45,7803.37,619.0,2.0,64.0,4.75
2018-01-21T16:00:00Z,7150.41,7726.26,619.0,0.23,64.0,2.43
2018-01-21T17:00:00Z,7322.57,7947.05,619.0,0.22,64.0,1.81
2018-01-21T18:00:00Z,7580.43,8238.47,619.0,0.12,64.0,3.14
2018-01-21T19:00:00Z,7470.98,8117.37,619.0,0.12,64.0,7.61
2018-01-21T20:00:00Z,7133.47,7751.54,619.0,0.12,64.0,14.47
2018-01-21T21:00:00Z,6815.98,7396.08,619.0,0.12,64.0,20.42
2018-01-21T22:00:00Z,6888.59,7395.18,619.0,0.12,64.0,22.38
2018-01-21T23:00:00Z,6891.13,7208.0,619.0,0.14,64.0,23.32
2018-01-22T00:00:00Z,7273.64,7504.1,619.0,0.14,64.0,24.66
2018-01-22T01:00:00Z,7339.58,7188.71,619.0,0.14,64.0,24.27
2018-01-22T02:00:00Z,7324.59,7030.96,619.0,0.14,64.0,24.92
2018-01-22T03:00:00Z,7289.25,7009.94,619.0,0.14,64.0,25.14
2018-01-22T04:00:00Z,7263.8,7168.69,619.0,0.12,64.0,24.43
2018-01-22T05:00:00Z,7266.91,7254.2,619.0,0.12,64.0,22.65
2018-01-22T06:00:00Z,7322.3,7955.65,619.0,0.13,64.0,20.07
2018-01-22T07:00:00Z,8103.65,8374.92,619.0,0.8,64.0,18.82
2018-01-22T08:00:00Z,8547.05,8918.29,619.0,5.16,64.0,15.25
2018-01-22T09:00:00Z,8601.02,9097.44,619.0,8.62,64.0,23.12
2018-01-22T10:00:00Z,8765.32,9428.6,619.0,18.2,64.0,22.34
2018-01-22T11:00:00Z,8871.62,9491.47,619.0,23.34,64.0,19.49
2018-01-22T12:00:00Z,8474.47,9142.59,619.0,17.96,64.0,22.01
2018-01-22T13:00:00Z,8521.14,9045.79,619.0,8.76,64.0,26.32
2018-01-22T14:00:00Z,8476.43,9019.69,619.0,9.09,64.0,26.04
2018-01-22T15:00:00Z,8411.0,8751.16,619.0,2.98,64.0,27.59
2018-01-22T16:00:00Z,8377.88,8780.27,619.0,0.31,64.0,26.36
2018-01-22T17:00:00Z,8473.71,8792.75,619.0,0.25,64.0,29.28
2018-01-22T18:00:00Z,8459.0,8954.99,619.0,0.21,64.0,27.88
2018-01-22T19:00:00Z,8057.5,8752.7,619.0,0.24,64.0,22.05
2018-01-22T20:00:00Z,7567.06,8224.92,619.0,0.23,64.0,15.18
2018-01-22T21:00:00Z,7199.41,7769.17,619.0,0.23,64.0,8.22
2018-01-22T22:00:00Z,6973.59,7843.84,619.0,0.24,64.0,11.54
2018-01-22T23:00:00Z,6699.63,7295.43,619.0,0.21,64.0,7.19
2018-01-23T00:00:00Z,6392.13,7228.69,619.0,0.22,64.0,8.47
2018-01-23T01:00:00Z,6369.77,6905.02,619.0,0.21,64.0,10.19
2018-01-23T02:00:00Z,6490.84,6916.52,619.0,0.22,64.0,9.18
2018-01-23T03:00:00Z,6614.88,7526.51,619.0,0.22,64.0,12.44
2018-01-23T04:00:00Z,6636.79,7375.02,619.0,0.22,64.0,10.09
2018-01-23T05:00:00Z,6731.13,7597.57,619.0,0.21,64.0,8.59
2018-01-23T06:00:00Z,7367.1,7444.97,619.0,0.22,64.0,7.46
2018-01-23T07:00:00Z,8137.77,8541.49,619.0,3.5,64.0,6.77
2018-01-23T08:00:00Z,8514.53,9480.83,619.0,18.13,64.0,7.13
2018-01-23T09:00:00Z,8471.55,9419.14,619.0,32.08,64.0,5.84
2018-01-23T10:00:00Z,8487.48,9351.68,619.0,44.91,64.0,5.28
2018-01-23T11:00:00Z,8567.03,9074.55,619.0,54.49,64.0,4.37
2018-01-23T12:00:00Z,8176.98,9394.01,619.0,57.11,64.0,2.74
2018-01-23T13:00:00Z,8092.98,8795.45,619.0,51.49,64.0,2.3
2018-01-23T14:00:00Z,7911.78,8960.87,619.0,36.79,64.0,1.72
2018-01-23T15:00:00Z,7889.1,8992.54,619.0,11.83,64.0,4.26
2018-01-23T16:00:00Z,7946.31,8550.11,619.0,0.59,64.0,5.42
2018-01-23T17:00:00Z,8190.82,8925.23,619.0,0.22,64.0,8.57
2018-01-23T18:00:00Z,8430.0,9302.89,619.0,0.21,64.0,6.71
2018-01-23T19:00:00Z,8147.0,9117.69,619.0,0.21,64.0,9.57
2018-01-23T20:00:00Z,7652.82,8376.08,619.0,0.21,64.0,11.51
2018-01-23T21:00:00Z,7229.61,8123.32,619.0,0.22,64.0,11.77
2018-01-23T22:00:00Z,7153.06,7668.17,619.0,0.22,64.0,12.39
2018-01-23T23:00:00Z,6852.09,7821.65,619.0,0.22,64.0,15.73
2018-01-24T00:00:00Z,6697.5,7420.78,619.0,0.21,64.0,15.66
2018-01-24T01:00:00Z,6963.63,7486.32,619.0,0.22,64.0,12.83
2018-01-24T02:00:00Z,7152.24,7499.97,619.0,0.22,64.0,10.96
2018-01-24T03:00:00Z,7077.07,7502.49,619.0,0.22,64.0,8.11
2018-01-24T04:00:00Z,6911.03,7578.4,619.0,0.22,64.0,6.73
2018-01-24T05:00:00Z,6893.88,7506.98,619.0,0.22,64.0,7.85
2018-01-24T06:00:00Z,7489.87,7292.43,619.0,0.22,64.0,8.41
2018-01-24T07:00:00Z,8363.99,8384.43,619.0,9.09,64.0,12.28
2018-01-24T08:00:00Z,8685.96,9344.66,619.0,48.62,64.0,20.24
2018-01-24T09:00:00Z,8528.88,9449.18,619.0,97.09,64.0,23.82
2018-01-24T10:00:00Z,8442.38,9288.31,619.0,129.97,64.0,24.13
2018-01-24T11:00:00Z,8382.53,9272.78,619.0,144.21,64.0,20.56
2018-01-24T12:00:00Z,8084.46,9166.48,619.0,136.71,64.0,26.78
2018-01-24T13:00:00Z,7980.21,8723.92,619.0,104.08,64.0,27.62
2018-01-24T14:00:00Z,7747.66,8647.54,619.0,60.79,64.0,21.39
2018-01-24T15:00:00Z,7698.98,8525.71,619.0,20.08,64.0,28.66
2018-01-24T16:00:00Z,7812.0,8600.5,619.0,0.7,64.0,30.46
2018-01-24T17:00:00Z,8166.76,8380.61,619.0,0.21,64.0,30.25
2018-01-24T18:00:00Z,8437.12,9164.66,619.0,0.22,64.0,30.32
2018-01-24T19:00:00Z,8132.75,8863.83,619.0,0.13,64.0,30.93
2018-01-24T20:00:00Z,7655.55,8368.95,619.0,0.12,64.0,31.03
2018-01-24T21:00:00Z,7230.92,8122.5,619.0,0.12,64.0,31.15
2018-01-24T22:00:00Z,7073.37,8295.79,619.0,0.13,64.0,29.59
2018-01-24T23:00:00Z,6727.3,7682.99,619.0,0.15,64.0,28.34
2018-01-25T00:00:00Z,6466.52,7356.36,619.0,0.15,64.0,28.4
2018-01-25T01:00:00Z,6497.63,7395.67,619.0,0.15,64.0,27.34
2018-01-25T02:00:00Z,6673.77,7530.89,619.0,0.14,64.0,25.16
2018-01-25T03:00:00Z,6817.12,7712.56,619.0,0.12,64.0,23.85
2018-01-25T04:00:00Z,6604.44,7524.26,619.0,0.13,64.0,23.23
2018-01-25T05:00:00Z,6597.81,7809.13,619.0,0.12,64.0,24.79
2018-01-25T06:00:00Z,7456.45,8141.41,619.0,0.15,64.0,23.65
2018-01-25T07:00:00Z,8282.05,8841.87,619.0,8.74,64.0,27.19
2018-01-25T08:00:00Z,8600.53,9304.45,619.0,36.07,64.0,28.18
2018-01-25T09:00:00Z,8563.03,9246.54,619.0,78.91,64.0,23.93
2018-01-25T10:00:00Z,8532.6,9289.14,619.0,109.36,64.0,21.06
2018-01-25T11:00:00Z,8492.96,9231.53,619.0,111.45,64.0,21.27
2018-01-25T12:00:00Z,8154.37,8968.86,619.0,99.02,64.0,16.62
2018-01-25T13:00:00Z,8138.93,8809.05,619.0,82.34,64.0,20.64
2018-01-25T14:00:00Z,7932.74,8808.9,619.0,46.67,64.0,16.27
2018-01-25T15:00:00Z,7937.45,8810.39,619.0,12.28,64.0,9.92
2018-01-25T16:00:00Z,8015.71,8763.11,619.0,0.22,64.0,10.04
2018-01-25T17:00:00Z,8270.31,8754.52,619.0,0.13,64.0,8.84
2018-01-25T18:00:00Z,8415.18,9234.08,619.0,0.15,64.0,12.16
2018-01-25T19:00:00Z,8082.41,9014.53,619.0,0.16,64.0,15.12
2018-01-25T20:00:00Z,7599.4,8468.48,619.0,0.17,64.0,15.67
2018-01-25T21:00:00Z,7162.25,8334.89,619.0,0.17,64.0,17.9
2018-01-25T22:00:00Z,7054.07,8221.43,619.0,0.17,64.0,21.28
2018-01-25T23:00:00Z,6751.63,8275.84,619.0,0.17,64.0,17.65
2018-01-26T00:00:00Z,6424.51,8061.87,619.0,0.17,64.0,16.33
2018-01-26T01:00:00Z,6489.05,7995.87,619.0,0.16,64.0,8.23
2018-01-26T02:00:00Z,6755.52,7699.97,619.0,0.16,64.0,5.03
2018-01-26T03:00:00Z,6627.46,7710.58,619.0,0.16,64.0,7.55
2018-01-26T04:00:00Z,6583.07,7135.73,619.0,0.16,64.0,7.46
2018-01-26T05:00:00Z,6725.7,7268.92,619.0,0.14,64.0,7.32
2018-01-26T06:00:00Z,7383.54,7986.44,619.0,0.13,64.0,4.17
2018-01-26T07:00:00Z,8147.62,8198.35,619.0,5.9,64.0,5.05
2018-01-26T08:00:00Z,8559.77,9430.11,619.0,29.79,64.0,3.79
2018-01-26T09:00:00Z,8668.63,9261.71,619.0,54.48,64.0,4.0
2018-01-26T10:00:00Z,8755.7,9263.98,619.0,62.64,64.0,5.04
2018-01-26T11:00:00Z,8848.21,9327.32,619.0,70.54,64.0,6.23
2018-01-26T12:00:00Z,8351.43,9236.81,619.0,62.88,64.0,5.67
2018-01-26T13:00:00Z,8428.01,9165.86,619.0,40.74,64.0,5.56
2018-01-26T14:00:00Z,8311.23,8214.5,619.0,22.13,64.0,7.6
2018-01-26T15:00:00Z,8240.12,8687.84,619.0,6.7,64.0,7.2
2018-01-26T16:00:00Z,8030.54,8953.82,619.0,0.33,64.0,7.06
2018-01-26T17:00:00Z,8237.57,8552.2,619.0,0.26,64.0,6.68
2018-01-26T18:00:00Z,8278.36,9169.94,619.0,0.27,64.0,6.19
2018-01-26T19:00:00Z,7966.23,8863.62,619.0,0.22,64.0,4.61
2018-01-26T20:00:00Z,7506.68,8703.75,619.0,0.2,64.0,3.27
2018-01-26T21:00:00Z,7056.27,8428.64,619.0,0.24,64.0,2.94
2018-01-26T22:00:00Z,6947.65,8231.08,619.0,0.23,64.0,2.06
2018-01-26T23:00:00Z,6798.33,8243.09,619.0,0.23,64.0,3.29
2018-01-27T00:00:00Z,6656.53,7465.53,619.0,0.23,64.0,3.97
2018-01-27T01:00:00Z,6776.48,7365.93,619.0,0.23,64.0,4.64
2018-01-27T02:00:00Z,6706.8,7205.17,619.0,0.26,64.0,2.05
2018-01-27T03:00:00Z,6659.75,7320.56,619.0,0.26,64.0,2.11
2018-01-27T04:00:00Z,6583.15,7062.36,619.0,0.26,64.0,2.51
2018-01-27T05:00:00Z,6614.94,6994.06,619.0,0.26,64.0,2.66
2018-01-27T06:00:00Z,6628.81,6951.75,619.0,0.28,64.0,2.19
2018-01-27T07:00:00Z,6352.24,6952.5,619.0,1.59,64.0,2.51
2018-01-27T08:00:00Z,6670.71,7582.53,619.0,9.93,64.0,2.62
2018-01-27T09:00:00Z,7047.38,7442.47,619.0,25.04,64.0,11.94
2018-01-27T10:00:00Z,7144.25,7843.23,619.0,43.34,64.0,5.64
2018-01-27T11:00:00Z,7129.83,8079.39,619.0,53.23,64.0,1.41
2018-01-27T12:00:00Z,7247.52,8271.38,619.0,46.01,64.0,4.49
2018-01-27T13:00:00Z,7225.07,8291.81,619.0,35.24,64.0,4.62
2018-01-27T14:00:00Z,7085.4,8612.83,619.0,22.28,64.0,1.33
2018-01-27T15:00:00Z,6982.37,7359.6,619.0,7.05,64.0,2.34
2018-01-27T16:00:00Z,6885.7,7854.88,619.0,0.37,64.0,2.37
2018-01-27T17:00:00Z,7317.87,8106.33,619.0,0.25,64.0,1.76
2018-01-27T18:00:00Z,7475.11,8509.05,619.0,0.26,64.0,1.19
2018-01-27T19:00:00Z,7207.91,8297.12,619.0,0.24,64.0,1.76
2018-01-27T20:00:00Z,6848.83,7960.29,619.0,0.16,64.0,1.74
2018-01-27T21:00:00Z,6547.44,7738.4,619.0,0.27,64.0,7.32
2018-01-27T22:00:00Z,6475.25,7847.32,619.0,0.25,64.0,11.7
2018-01-27T23:00:00Z,6322.33,6947.77,619.0,0.25,64.0,11.36
2018-01-28T00:00:00Z,6234.86,7180.1,619.0,0.25,64.0,9.87
2018-01-28T01:00:00Z,6413.76,7409.32,619.0,0.26,64.0,13.0
2018-01-28T02:00:00Z,6647.93,7662.25,619.0,0.26,64.0,9.11
2018-01-28T03:00:00Z,6632.21,7208.55,619.0,0.26,64.0,7.72
2018-01-28T04:00:00Z,6654.5,7425.8,619.0,0.26,64.0,5.62
2018-01-28T05:00:00Z,6694.52,7320.25,619.0,0.26,64.0,4.88
2018-01-28T06:00:00Z,6194.55,7124.66,619.0,0.26,64.0,4.79
2018-01-28T07:00:00Z,5905.95,6861.13,619.0,7.04,64.0,4.64
2018-01-28T08:00:00Z,5944.81,6994.29,619.0,31.99,64.0,5.05
2018-01-28T09:00:00Z,6194.62,7250.85,619.0,59.6,64.0,5.74
2018-01-28T10:00:00Z,6352.27,7496.45,619.0,85.16,64.0,6.82
2018-01-28T11:00:00Z,6392.08,7852.56,619.0,92.46,64.0,7.16
2018-01-28T12:00:00Z,6437.76,7537.35,619.0,90.8,64.0,6.19
2018-01-28T13:00:00Z,6687.29,7685.62,619.0,89.13,64.0,4.8
2018-01-28T14:00:00Z,6458.95,7470.03,619.0,61.34,64.0,3.72
2018-01-28T15:00:00Z,6296.55,7382.13,619.0,22.17,64.0,4.52
2018-01-28T16:00:00Z,6381.68,7625.59,619.0,1.24,64.0,4.1
2018-01-28T17:00:00Z,6790.15,7366.36,619.0,0.26,64.0,3.28
2018-01-28T18:00:00Z,7264.12,8062.72,619.0,0.26,64.0,1.29
2018-01-28T19:00:00Z,7148.03,7966.75,619.0,0.26,64.0,1.32
2018-01-28T20:00:00Z,6819.39,8456.0,619.0,0.26,64.0,2.6
2018-01-28T21:00:00Z,6495.96,8095.4,619.0,0.26,64.0,1.96
2018-01-28T22:00:00Z,6512.54,7727.91,619.0,0.26,64.0,3.02
2018-01-28T23:00:00Z,6629.35,7073.72,619.0,0.26,64.0,2.93
2018-01-29T00:00:00Z,6555.58,7363.1,619.0,0.26,64.0,3.12
2018-01-29T01:00:00Z,6917.77,7396.35,619.0,0.26,64.0,3.4
2018-01-29T02:00:00Z,7268.47,7407.35,619.0,0.26,64.0,3.77
2018-01-29T03:00:00Z,7260.78,7762.27,619.0,0.26,64.0,4.43
2018-01-29T04:00:00Z,7210.75,7410.75,619.0,0.26,64.0,4.18
