timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead,solar_generation_actual,wind_onshore_generation_actual
2019-07-07T12:00:00Z,5997,5605,41.822949825678336,508.0,2256
2019-07-07T13:00:00Z,5886,5561,41.822949825678336,422.0,2080
2019-07-07T14:00:00Z,5798,5595,41.822949825678336,328.0,1601
2019-07-07T15:00:00Z,5898,5743,41.822949825678336,250.0,1178
2019-07-07T16:00:00Z,6049,5935,41.822949825678336,191.0,979
2019-07-07T17:00:00Z,5928,5975,41.822949825678336,121.0,840
2019-07-07T18:00:00Z,5906,5983,41.822949825678336,58.0,1118
2019-07-07T19:00:00Z,5896,5941,41.822949825678336,14.0,666
2019-07-07T20:00:00Z,5922,5931,41.822949825678336,0.0,660
2019-07-07T21:00:00Z,5492,5559,41.822949825678336,0.0,506
2019-07-07T22:00:00Z,5238,5673,41.822949825678336,0.0,591
2019-07-07T23:00:00Z,5000,5414,41.822949825678336,0.0,638
2019-07-08T00:00:00Z,4935,5302,41.822949825678336,0.0,684
2019-07-08T01:00:00Z,4791,5182,41.822949825678336,0.0,716
2019-07-08T02:00:00Z,4956,5297,41.822949825678336,0.0,756
2019-07-08T03:00:00Z,5504,5791,41.822949825678336,25.0,664
2019-07-08T04:00:00Z,6566,6809,41.822949825678336,64.0,564
2019-07-08T05:00:00Z,7547,7625,41.822949825678336,125.0,378
2019-07-08T06:00:00Z,7913,7954,41.822949825678336,218.0,201
2019-07-08T07:00:00Z,8002,8026,41.822949825678336,355.0,237
2019-07-08T08:00:00Z,8186,8125,41.822949825678336,432.0,368
2019-07-08T09:00:00Z,8288,8202,41.822949825678336,467.0,399
2019-07-08T10:00:00Z,8082,8029,41.822949825678336,502.0,404
2019-07-08T11:00:00Z,8057,8020,41.822949825678336,460.0,403
2019-07-08T12:00:00Z,8074,7972,41.822949825678336,373.0,398
2019-07-08T13:00:00Z,8051,7954,41.822949825678336,296.0,349
2019-07-08T14:00:00Z,7950,7914,41.822949825678336,231.0,288
2019-07-08T15:00:00Z,7945,7883,41.822949825678336,170.0,245
2019-07-08T16:00:00Z,7810,7826,41.822949825678336,115.0,207
2019-07-08T17:00:00Z,7427,7590,41.822949825678336,65.0,166
2019-07-08T18:00:00Z,7111,7341,41.822949825678336,28.0,248
2019-07-08T19:00:00Z,6813,7054,41.822949825678336,6.0,329
2019-07-08T20:00:00Z,6510,6752,41.822949825678336,0.0,469
2019-07-08T21:00:00Z,6003,6202,41.822949825678336,0.0,496
2019-07-08T22:00:00Z,5675,5673,41.822949825678336,0.0,384
2019-07-08T23:00:00Z,5416,5414,41.822949825678336,0.0,402
2019-07-09T00:00:00Z,5266,5302,41.822949825678336,0.0,293
2019-07-09T01:00:00Z,5174,5182,41.822949825678336,0.0,275
2019-07-09T02:00:00Z,5276,5297,41.822949825678336,0.0,272
2019-07-09T03:00:00Z,5749,5791,41.822949825678336,30.0,196
2019-07-09T04:00:00Z,6794,6809,41.822949825678336,78.0,198
2019-07-09T05:00:00Z,7677,7625,41.822949825678336,144.0,191
2019-07-09T06:00:00Z,7991,7954,41.822949825678336,238.0,157
2019-07-09T07:00:00Z,8138,8026,41.822949825678336,390.0,233
2019-07-09T08:00:00Z,8295,8125,41.822949825678336,486.0,217
2019-07-09T09:00:00Z,8447,8202,41.822949825678336,534.0,129
2019-07-09T10:00:00Z,8109,8029,41.822949825678336,583.0,170
2019-07-09T11:00:00Z,8036,8020,41.822949825678336,628.0,272
2019-07-09T12:00:00Z,7944,7972,41.822949825678336,635.0,313
2019-07-09T13:00:00Z,7853,7954,41.822949825678336,594.0,305
2019-07-09T14:00:00Z,7757,7914,41.822949825678336,492.0,314
2019-07-09T15:00:00Z,7708,7883,41.822949825678336,388.0,282
2019-07-09T16:00:00Z,7605,7826,41.822949825678336,300.0,291
2019-07-09T17:00:00Z,7289,7590,41.822949825678336,188.0,397
2019-07-09T18:00:00Z,7035,7341,41.822949825678336,87.0,671
2019-07-09T19:00:00Z,6837,7054,41.822949825678336,20.0,645
2019-07-09T20:00:00Z,6515,6752,41.822949825678336,0.0,524
2019-07-09T21:00:00Z,5994,6202,41.822949825678336,0.0,366
2019-07-09T22:00:00Z,5704,5631,41.822949825678336,0.0,405
2019-07-09T23:00:00Z,5389,5363,41.822949825678336,0.0,558
2019-07-10T00:00:00Z,5275,5254,41.822949825678336,0.0,683
2019-07-10T01:00:00Z,5152,5133,41.822949825678336,0.0,735
2019-07-10T02:00:00Z,5262,5250,41.822949825678336,0.0,766
2019-07-10T03:00:00Z,5743,5738,41.822949825678336,32.0,942
2019-07-10T04:00:00Z,6772,6755,41.822949825678336,85.0,814
2019-07-10T05:00:00Z,7548,7578,41.822949825678336,172.0,763
2019-07-10T06:00:00Z,7840,7911,41.822949825678336,288.0,653
2019-07-10T07:00:00Z,7907,7992,41.822949825678336,464.0,608
2019-07-10T08:00:00Z,8061,8097,41.822949825678336,557.0,668
2019-07-10T09:00:00Z,8164,8186,41.822949825678336,592.0,716
2019-07-10T10:00:00Z,7935,8020,41.822949825678336,627.0,968
2019-07-10T11:00:00Z,7818,8001,41.822949825678336,654.0,1171
2019-07-10T12:00:00Z,7694,7944,41.822949825678336,649.0,1243
2019-07-10T13:00:00Z,7543,7920,41.822949825678336,598.0,1253
2019-07-10T14:00:00Z,7482,7872,41.822949825678336,495.0,1183
2019-07-10T15:00:00Z,7448,7831,41.822949825678336,388.0,1124
2019-07-10T16:00:00Z,7483,7759,41.822949825678336,298.0,950
2019-07-10T17:00:00Z,7162,7518,41.822949825678336,187.0,602
2019-07-10T18:00:00Z,6925,7276,41.822949825678336,90.0,348
2019-07-10T19:00:00Z,6757,6989,41.822949825678336,22.0,239
2019-07-10T20:00:00Z,6510,6689,41.822949825678336,0.0,177
2019-07-10T21:00:00Z,5969,6154,41.822949825678336,0.0,112
2019-07-10T22:00:00Z,5685,5617,41.822949825678336,0.0,98
2019-07-10T23:00:00Z,5384,5357,41.822949825678336,0.0,162
2019-07-11T00:00:00Z,5244,5250,41.822949825678336,0.0,151
2019-07-11T01:00:00Z,5124,5130,41.822949825678336,0.0,204
2019-07-11T02:00:00Z,5226,5250,41.822949825678336,0.0,309
2019-07-11T03:00:00Z,5680,5737,41.822949825678336,37.0,277
2019-07-11T04:00:00Z,6637,6706,41.822949825678336,100.0,303
2019-07-11T05:00:00Z,7532,7511,41.822949825678336,191.0,198
2019-07-11T06:00:00Z,7896,7843,41.822949825678336,310.0,126
2019-07-11T07:00:00Z,7974,7920,41.822949825678336,496.0,81
2019-07-11T08:00:00Z,8118,8017,41.822949825678336,606.0,225
2019-07-11T09:00:00Z,8240,8109,41.822949825678336,651.0,403
2019-07-11T10:00:00Z,8036,7938,41.822949825678336,683.0,495
2019-07-11T11:00:00Z,7928,7914,41.822949825678336,645.0,500
2019-07-11T12:00:00Z,7807,7858,41.822949825678336,564.0,620
2019-07-11T13:00:00Z,7798,7846,41.822949825678336,474.0,722
2019-07-11T14:00:00Z,7761,7802,41.822949825678336,364.0,742
2019-07-11T15:00:00Z,7755,7749,41.822949825678336,263.0,712
2019-07-11T16:00:00Z,7634,7684,41.822949825678336,186.0,764
2019-07-11T17:00:00Z,7281,7451,41.822949825678336,110.0,659
2019-07-11T18:00:00Z,6990,7214,41.822949825678336,48.0,606
2019-07-11T19:00:00Z,6756,6942,41.822949825678336,10.0,549
2019-07-11T20:00:00Z,6475,6656,41.822949825678336,0.0,389
2019-07-11T21:00:00Z,5991,6138,41.822949825678336,0.0,296
2019-07-11T22:00:00Z,5706,5614,41.822949825678336,0.0,356
2019-07-11T23:00:00Z,5363,5355,41.822949825678336,0.0,455
2019-07-12T00:00:00Z,5242,5246,41.822949825678336,0.0,642
2019-07-12T01:00:00Z,5136,5132,41.822949825678336,0.0,806
2019-07-12T02:00:00Z,5250,5245,41.822949825678336,0.0,1041
2019-07-12T03:00:00Z,5714,5730,41.822949825678336,14.0,875
2019-07-12T04:00:00Z,6705,6682,41.822949825678336,38.0,698
2019-07-12T05:00:00Z,7651,7483,41.822949825678336,86.0,676
2019-07-12T06:00:00Z,8100,7815,41.822949825678336,151.0,385
2019-07-12T07:00:00Z,8225,7896,41.822949825678336,241.0,145
2019-07-12T08:00:00Z,8360,7988,41.822949825678336,322.0,118
2019-07-12T09:00:00Z,8378,8072,41.822949825678336,388.0,156
2019-07-12T10:00:00Z,8047,7890,41.822949825678336,478.0,127
2019-07-12T11:00:00Z,7847,7844,41.822949825678336,526.0,134
2019-07-12T12:00:00Z,7696,7777,41.822949825678336,525.0,117
2019-07-12T13:00:00Z,7604,7741,41.822949825678336,494.0,68
2019-07-12T14:00:00Z,7597,7703,41.822949825678336,406.0,77
2019-07-12T15:00:00Z,7625,7666,41.822949825678336,306.0,39
2019-07-12T16:00:00Z,7432,7597,41.822949825678336,224.0,92
2019-07-12T17:00:00Z,7019,7366,41.822949825678336,142.0,149
2019-07-12T18:00:00Z,6706,7124,41.822949825678336,68.0,179
2019-07-12T19:00:00Z,6448,6857,41.822949825678336,16.0,172
2019-07-12T20:00:00Z,6211,6593,41.822949825678336,0.0,237
2019-07-12T21:00:00Z,5733,6087,41.822949825678336,0.0,244
2019-07-12T22:00:00Z,5459,5707,41.822949825678336,0.0,147
2019-07-12T23:00:00Z,5116,5396,41.822949825678336,0.0,44
2019-07-13T00:00:00Z,4964,5222,41.822949825678336,0.0,39
2019-07-13T01:00:00Z,4793,5040,41.822949825678336,0.0,73
2019-07-13T02:00:00Z,4811,4999,41.822949825678336,0.0,129
2019-07-13T03:00:00Z,4976,5145,41.822949825678336,20.0,696
2019-07-13T04:00:00Z,5353,5496,41.822949825678336,52.0,624
2019-07-13T05:00:00Z,5902,5985,41.822949825678336,112.0,362
2019-07-13T06:00:00Z,6411,6363,41.822949825678336,188.0,600
2019-07-13T07:00:00Z,6727,6605,41.822949825678336,300.0,546
2019-07-13T08:00:00Z,6922,6689,41.822949825678336,392.0,641
2019-07-13T09:00:00Z,7081,6748,41.822949825678336,456.0,714
2019-07-13T10:00:00Z,6884,6551,41.822949825678336,530.0,766
2019-07-13T11:00:00Z,6673,6408,41.822949825678336,560.0,963
2019-07-13T12:00:00Z,6485,6308,41.822949825678336,536.0,1283
2019-07-13T13:00:00Z,6359,6274,41.822949825678336,484.0,1145
2019-07-13T14:00:00Z,6341,6282,41.822949825678336,390.0,1382
2019-07-13T15:00:00Z,6374,6343,41.822949825678336,296.0,1522
2019-07-13T16:00:00Z,6342,6333,41.822949825678336,217.0,1327
2019-07-13T17:00:00Z,5988,6216,41.822949825678336,134.0,1389
2019-07-13T18:00:00Z,5852,6134,41.822949825678336,64.0,1286
2019-07-13T19:00:00Z,5695,6028,41.822949825678336,16.0,1625
2019-07-13T20:00:00Z,5632,5952,41.822949825678336,0.0,1663
2019-07-13T21:00:00Z,5192,5571,41.822949825678336,0.0,1709
2019-07-13T22:00:00Z,4944,5253,41.822949825678336,0.0,1752
2019-07-13T23:00:00Z,4628,4967,41.822949825678336,0.0,1632
2019-07-14T00:00:00Z,4535,4839,41.822949825678336,0.0,1603
2019-07-14T01:00:00Z,4360,4672,41.822949825678336,0.0,1668
2019-07-14T02:00:00Z,4354,4615,41.822949825678336,0.0,1645
2019-07-14T03:00:00Z,4384,4674,41.822949825678336,27.0,1552
2019-07-14T04:00:00Z,4584,4796,41.822949825678336,70.0,1410
2019-07-14T05:00:00Z,5043,5150,41.822949825678336,145.0,1238
2019-07-14T06:00:00Z,5384,5457,41.822949825678336,245.0,857
2019-07-14T07:00:00Z,5675,5715,41.822949825678336,384.0,710
2019-07-14T08:00:00Z,5919,5909,41.822949825678336,474.0,736
2019-07-14T09:00:00Z,6123,6043,41.822949825678336,535.0,805
2019-07-14T10:00:00Z,5925,5927,41.822949825678336,609.0,702
2019-07-14T11:00:00Z,5778,5790,41.822949825678336,629.0,680
2019-07-14T12:00:00Z,5689,5677,41.822949825678336,592.0,765
2019-07-14T13:00:00Z,5651,5634,41.822949825678336,524.0,978
2019-07-14T14:00:00Z,5671,5662,41.822949825678336,428.0,775
2019-07-14T15:00:00Z,5742,5784,41.822949825678336,337.0,994
2019-07-14T16:00:00Z,5913,5980,41.822949825678336,254.0,754
2019-07-14T17:00:00Z,5798,6023,41.822949825678336,156.0,833
2019-07-14T18:00:00Z,5769,6037,41.822949825678336,73.0,812
2019-07-14T19:00:00Z,5747,5985,41.822949825678336,17.0,887
2019-07-14T20:00:00Z,5786,5986,41.822949825678336,0.0,896
2019-07-14T21:00:00Z,5376,5610,41.822949825678336,0.0,767
2019-07-14T22:00:00Z,5104,5524,41.822949825678336,0.0,708
2019-07-14T23:00:00Z,4860,5279,41.822949825678336,0.0,660
2019-07-15T00:00:00Z,4811,5189,41.822949825678336,0.0,553
2019-07-15T01:00:00Z,4724,5084,41.822949825678336,0.0,522
2019-07-15T02:00:00Z,4851,5204,41.822949825678336,0.0,560
2019-07-15T03:00:00Z,5350,5683,41.822949825678336,34.0,635
2019-07-15T04:00:00Z,6403,6630,41.822949825678336,90.0,553
2019-07-15T05:00:00Z,7300,7433,41.822949825678336,174.0,432
2019-07-15T06:00:00Z,7647,7760,41.822949825678336,284.0,340
2019-07-15T07:00:00Z,7717,7835,41.822949825678336,448.0,323
2019-07-15T08:00:00Z,7797,7925,41.822949825678336,558.0,340
2019-07-15T09:00:00Z,7951,8016,41.822949825678336,619.0,322
2019-07-15T10:00:00Z,7770,7821,41.822949825678336,674.0,307
2019-07-15T11:00:00Z,7760,7779,41.822949825678336,695.0,355
2019-07-15T12:00:00Z,7677,7705,41.822949825678336,670.0,428
2019-07-15T13:00:00Z,7592,7679,41.822949825678336,602.0,399
2019-07-15T14:00:00Z,7486,7625,41.822949825678336,481.0,478
2019-07-15T15:00:00Z,7449,7577,41.822949825678336,360.0,489
2019-07-15T16:00:00Z,7437,7505,41.822949825678336,268.0,365
2019-07-15T17:00:00Z,7105,7278,41.822949825678336,166.0,348
2019-07-15T18:00:00Z,6866,7035,41.822949825678336,74.0,345
2019-07-15T19:00:00Z,6696,6771,41.822949825678336,18.0,405
2019-07-15T20:00:00Z,6410,6502,41.822949825678336,0.0,491
2019-07-15T21:00:00Z,5852,5993,41.822949825678336,0.0,393
2019-07-15T22:00:00Z,5508,5524,41.822949825678336,0.0,233
2019-07-15T23:00:00Z,5223,5279,41.822949825678336,0.0,233
2019-07-16T00:00:00Z,5111,5189,41.822949825678336,0.0,303
2019-07-16T01:00:00Z,5012,5084,41.822949825678336,0.0,304
2019-07-16T02:00:00Z,5116,5204,41.822949825678336,0.0,339
2019-07-16T03:00:00Z,5554,5683,41.822949825678336,34.0,305
2019-07-16T04:00:00Z,6503,6630,41.822949825678336,92.0,334
2019-07-16T05:00:00Z,7364,7433,41.822949825678336,178.0,279
2019-07-16T06:00:00Z,7715,7760,41.822949825678336,290.0,123
2019-07-16T07:00:00Z,7767,7835,41.822949825678336,456.0,86
2019-07-16T08:00:00Z,7852,7925,41.822949825678336,562.0,69
2019-07-16T09:00:00Z,7974,8016,41.822949825678336,621.0,119
2019-07-16T10:00:00Z,7812,7821,41.822949825678336,677.0,246
2019-07-16T11:00:00Z,7737,7779,41.822949825678336,696.0,414
2019-07-16T12:00:00Z,7631,7705,41.822949825678336,660.0,499
2019-07-16T13:00:00Z,7577,7679,41.822949825678336,590.0,836
2019-07-16T14:00:00Z,7527,7625,41.822949825678336,470.0,1215
2019-07-16T15:00:00Z,7432,7577,41.822949825678336,352.0,1122
2019-07-16T16:00:00Z,7454,7505,41.822949825678336,257.0,1330
2019-07-16T17:00:00Z,7163,7278,41.822949825678336,156.0,1188
2019-07-16T18:00:00Z,6914,7035,41.822949825678336,71.0,1001
2019-07-16T19:00:00Z,6750,6771,41.822949825678336,16.0,652
2019-07-16T20:00:00Z,6466,6502,41.822949825678336,0.0,512
2019-07-16T21:00:00Z,5879,5993,41.822949825678336,0.0,414
2019-07-16T22:00:00Z,5571,5513,41.822949825678336,0.0,419
2019-07-16T23:00:00Z,5239,5275,41.822949825678336,0.0,467
2019-07-17T00:00:00Z,5101,5203,41.822949825678336,0.0,442
2019-07-17T01:00:00Z,5000,5101,41.822949825678336,0.0,517
2019-07-17T02:00:00Z,5091,5201,41.822949825678336,0.0,453
2019-07-17T03:00:00Z,5554,5680,41.822949825678336,33.0,369
2019-07-17T04:00:00Z,6559,6616,41.822949825678336,90.0,323
2019-07-17T05:00:00Z,7407,7407,41.822949825678336,184.0,312
2019-07-17T06:00:00Z,7741,7729,41.822949825678336,306.0,214
2019-07-17T07:00:00Z,7784,7799,41.822949825678336,494.0,172
2019-07-17T08:00:00Z,7890,7891,41.822949825678336,627.0,160
2019-07-17T09:00:00Z,7969,7975,41.822949825678336,712.0,209
2019-07-17T10:00:00Z,7761,7769,41.822949825678336,797.0,278
2019-07-17T11:00:00Z,7722,7729,41.822949825678336,832.0,381
2019-07-17T12:00:00Z,7689,7665,41.822949825678336,796.0,434
2019-07-17T13:00:00Z,7651,7640,41.822949825678336,712.0,295
2019-07-17T14:00:00Z,7622,7585,41.822949825678336,552.0,224
2019-07-17T15:00:00Z,7674,7531,41.822949825678336,400.0,141
2019-07-17T16:00:00Z,7631,7468,41.822949825678336,287.0,74
2019-07-17T17:00:00Z,7346,7244,41.822949825678336,170.0,101
2019-07-17T18:00:00Z,7053,7005,41.822949825678336,73.0,177
2019-07-17T19:00:00Z,6844,6751,41.822949825678336,16.0,150
2019-07-17T20:00:00Z,6593,6484,41.822949825678336,0.0,97
2019-07-17T21:00:00Z,6062,5976,41.822949825678336,0.0,84
2019-07-17T22:00:00Z,5760,5456,41.822949825678336,0.0,212
2019-07-17T23:00:00Z,5387,5209,41.822949825678336,0.0,287
2019-07-18T00:00:00Z,5250,5156,41.822949825678336,0.0,495
2019-07-18T01:00:00Z,5103,5059,41.822949825678336,0.0,526
2019-07-18T02:00:00Z,5251,5147,41.822949825678336,0.0,427
2019-07-18T03:00:00Z,5686,5618,41.822949825678336,30.0,314
2019-07-18T04:00:00Z,6683,6579,41.822949825678336,82.0,174
2019-07-18T05:00:00Z,7515,7366,41.822949825678336,170.0,33
2019-07-18T06:00:00Z,7927,7695,41.822949825678336,285.0,11
2019-07-18T07:00:00Z,7945,7772,41.822949825678336,452.0,8
2019-07-18T08:00:00Z,8076,7868,41.822949825678336,570.0,8
2019-07-18T09:00:00Z,8173,7951,41.822949825678336,646.0,8
2019-07-18T10:00:00Z,7996,7741,41.822949825678336,725.0,6
2019-07-18T11:00:00Z,7935,7697,41.822949825678336,732.0,11
2019-07-18T12:00:00Z,7862,7629,41.822949825678336,676.0,15
2019-07-18T13:00:00Z,7804,7589,41.822949825678336,592.0,30
2019-07-18T14:00:00Z,7709,7532,41.822949825678336,473.0,86
2019-07-18T15:00:00Z,7704,7489,41.822949825678336,356.0,184
2019-07-18T16:00:00Z,7669,7422,41.822949825678336,260.0,22
2019-07-18T17:00:00Z,7299,7206,41.822949825678336,157.0,19
2019-07-18T18:00:00Z,7058,6968,41.822949825678336,69.0,25
2019-07-18T19:00:00Z,6845,6702,41.822949825678336,15.0,94
2019-07-18T20:00:00Z,6572,6426,41.822949825678336,0.0,92
2019-07-18T21:00:00Z,6061,5928,41.822949825678336,0.0,54
2019-07-18T22:00:00Z,5742,5486,41.822949825678336,0.0,49
2019-07-18T23:00:00Z,5429,5223,41.822949825678336,0.0,33
2019-07-19T00:00:00Z,5294,5173,41.822949825678336,0.0,33
2019-07-19T01:00:00Z,5175,5053,41.822949825678336,0.0,63
2019-07-19T02:00:00Z,5263,5155,41.822949825678336,0.0,75
2019-07-19T03:00:00Z,5713,5615,41.822949825678336,31.0,135
2019-07-19T04:00:00Z,6602,6563,41.822949825678336,85.0,134
2019-07-19T05:00:00Z,7464,7333,41.822949825678336,177.0,115
2019-07-19T06:00:00Z,7843,7670,41.822949825678336,290.0,67
2019-07-19T07:00:00Z,7935,7748,41.822949825678336,437.0,49
2019-07-19T08:00:00Z,8110,7838,41.822949825678336,533.0,43
2019-07-19T09:00:00Z,8158,7916,41.822949825678336,597.0,73
2019-07-19T10:00:00Z,7846,7708,41.822949825678336,667.0,83
2019-07-19T11:00:00Z,7709,7641,41.822949825678336,711.0,98
2019-07-19T12:00:00Z,7610,7559,41.822949825678336,700.0,325
2019-07-19T13:00:00Z,7507,7519,41.822949825678336,641.0,315
2019-07-19T14:00:00Z,7439,7467,41.822949825678336,510.0,167
2019-07-19T15:00:00Z,7497,7424,41.822949825678336,378.0,120
2019-07-19T16:00:00Z,7427,7360,41.822949825678336,277.0,116
2019-07-19T17:00:00Z,7033,7153,41.822949825678336,166.0,139
2019-07-19T18:00:00Z,6743,6914,41.822949825678336,73.0,192
2019-07-19T19:00:00Z,6559,6649,41.822949825678336,16.0,164
2019-07-19T20:00:00Z,6329,6380,41.822949825678336,0.0,96
2019-07-19T21:00:00Z,5846,5896,41.822949825678336,0.0,86
2019-07-19T22:00:00Z,5556,5573,41.822949825678336,0.0,42
2019-07-19T23:00:00Z,5218,5268,41.822949825678336,0.0,35
2019-07-20T00:00:00Z,5086,5106,41.822949825678336,0.0,57
2019-07-20T01:00:00Z,4915,4932,41.822949825678336,0.0,99
2019-07-20T02:00:00Z,4916,4917,41.822949825678336,0.0,136
2019-07-20T03:00:00Z,5088,5046,41.822949825678336,32.0,119
2019-07-20T04:00:00Z,5420,5385,41.822949825678336,88.0,118
2019-07-20T05:00:00Z,6031,5879,41.822949825678336,186.0,65
2019-07-20T06:00:00Z,6433,6268,41.822949825678336,321.0,36
2019-07-20T07:00:00Z,6623,6537,41.822949825678336,514.0,25
2019-07-20T08:00:00Z,6738,6660,41.822949825678336,653.0,21
2019-07-20T09:00:00Z,6798,6745,41.822949825678336,744.0,25
2019-07-20T10:00:00Z,6582,6571,41.822949825678336,837.0,71
2019-07-20T11:00:00Z,6428,6446,41.822949825678336,875.0,115
2019-07-20T12:00:00Z,6354,6328,41.822949825678336,836.0,158
2019-07-20T13:00:00Z,6376,6291,41.822949825678336,747.0,186
2019-07-20T14:00:00Z,6506,6253,41.822949825678336,588.0,219
2019-07-20T15:00:00Z,6638,6301,41.822949825678336,432.0,353
2019-07-20T16:00:00Z,6580,6225,41.822949825678336,310.0,481
2019-07-20T17:00:00Z,6255,6073,41.822949825678336,180.0,557
2019-07-20T18:00:00Z,6138,6007,41.822949825678336,73.0,714
2019-07-20T19:00:00Z,6006,5881,41.822949825678336,14.0,937
2019-07-20T20:00:00Z,5854,5790,41.822949825678336,0.0,995
2019-07-20T21:00:00Z,5439,5401,41.822949825678336,0.0,966
2019-07-20T22:00:00Z,5176,5100,41.822949825678336,0.0,632
2019-07-20T23:00:00Z,4844,4824,41.822949825678336,0.0,389
2019-07-21T00:00:00Z,4753,4718,41.822949825678336,0.0,282
2019-07-21T01:00:00Z,4591,4561,41.822949825678336,0.0,242
2019-07-21T02:00:00Z,4553,4517,41.822949825678336,0.0,198
2019-07-21T03:00:00Z,4583,4596,41.822949825678336,30.0,121
2019-07-21T04:00:00Z,4735,4738,41.822949825678336,81.0,104
2019-07-21T05:00:00Z,5171,5113,41.822949825678336,173.0,78
2019-07-21T06:00:00Z,5540,5384,41.822949825678336,285.0,61
2019-07-21T07:00:00Z,5824,5656,41.822949825678336,434.0,54
2019-07-21T08:00:00Z,6117,5876,41.822949825678336,508.0,187
2019-07-21T09:00:00Z,6422,6054,41.822949825678336,527.0,988
2019-07-21T10:00:00Z,6345,5962,41.822949825678336,542.0,2053
2019-07-21T11:00:00Z,6090,5817,41.822949825678336,555.0,2109
2019-07-21T12:00:00Z,5787,5684,41.822949825678336,564.0,1704
2019-07-21T13:00:00Z,5646,5631,41.822949825678336,542.0,1116
2019-07-21T14:00:00Z,5720,5663,41.822949825678336,448.0,930
2019-07-21T15:00:00Z,5916,5724,41.822949825678336,340.0,886
2019-07-21T16:00:00Z,6054,5881,41.822949825678336,250.0,504
2019-07-21T17:00:00Z,5956,5886,41.822949825678336,148.0,362
2019-07-21T18:00:00Z,5947,5923,41.822949825678336,63.0,396
2019-07-21T19:00:00Z,5948,5863,41.822949825678336,12.0,579
2019-07-21T20:00:00Z,5936,5860,41.822949825678336,0.0,581
2019-07-21T21:00:00Z,5472,5492,41.822949825678336,0.0,495
2019-07-21T22:00:00Z,5262,5431,41.822949825678336,0.0,586
2019-07-21T23:00:00Z,4995,5174,41.822949825678336,0.0,613
2019-07-22T00:00:00Z,4917,5130,41.822949825678336,0.0,475
2019-07-22T01:00:00Z,4816,5010,41.822949825678336,0.0,451
2019-07-22T02:00:00Z,4948,5113,41.822949825678336,0.0,381
2019-07-22T03:00:00Z,5490,5590,41.822949825678336,30.0,238
2019-07-22T04:00:00Z,6519,6553,41.822949825678336,82.0,293
2019-07-22T05:00:00Z,7424,7330,41.822949825678336,178.0,147
2019-07-22T06:00:00Z,7846,7664,41.822949825678336,301.0,54
2019-07-22T07:00:00Z,7924,7749,41.822949825678336,473.0,11
2019-07-22T08:00:00Z,8094,7848,41.822949825678336,589.0,9
2019-07-22T09:00:00Z,8232,7935,41.822949825678336,659.0,11
2019-07-22T10:00:00Z,8053,7729,41.822949825678336,728.0,19
2019-07-22T11:00:00Z,8001,7681,41.822949825678336,775.0,68
2019-07-22T12:00:00Z,7947,7611,41.822949825678336,769.0,133
2019-07-22T13:00:00Z,7817,7571,41.822949825678336,706.0,157
2019-07-22T14:00:00Z,7748,7517,41.822949825678336,556.0,145
2019-07-22T15:00:00Z,7751,7463,41.822949825678336,405.0,125
2019-07-22T16:00:00Z,7708,7398,41.822949825678336,291.0,126
2019-07-22T17:00:00Z,7422,7198,41.822949825678336,170.0,88
2019-07-22T18:00:00Z,7160,6966,41.822949825678336,70.0,115
2019-07-22T19:00:00Z,6971,6687,41.822949825678336,14.0,253
2019-07-22T20:00:00Z,6676,6399,41.822949825678336,0.0,330
2019-07-22T21:00:00Z,6084,5916,41.822949825678336,0.0,173
2019-07-22T22:00:00Z,5737,5431,41.822949825678336,0.0,129
2019-07-22T23:00:00Z,5414,5174,41.822949825678336,0.0,149
2019-07-23T00:00:00Z,5287,5130,41.822949825678336,0.0,253
2019-07-23T01:00:00Z,5135,5010,41.822949825678336,0.0,390
2019-07-23T02:00:00Z,5287,5113,41.822949825678336,0.0,377
2019-07-23T03:00:00Z,5767,5590,41.822949825678336,28.0,462
2019-07-23T04:00:00Z,6780,6553,41.822949825678336,78.0,449
2019-07-23T05:00:00Z,7625,7330,41.822949825678336,171.0,296
2019-07-23T06:00:00Z,7964,7664,41.822949825678336,299.0,255
2019-07-23T07:00:00Z,8032,7749,41.822949825678336,479.0,317
2019-07-23T08:00:00Z,8164,7848,41.822949825678336,616.0,562
2019-07-23T09:00:00Z,8239,7935,41.822949825678336,716.0,661
2019-07-23T10:00:00Z,8044,7729,41.822949825678336,821.0,644
2019-07-23T11:00:00Z,8024,7681,41.822949825678336,850.0,665
2019-07-23T12:00:00Z,7952,7611,41.822949825678336,792.0,714
2019-07-23T13:00:00Z,7871,7571,41.822949825678336,696.0,742
2019-07-23T14:00:00Z,7814,7517,41.822949825678336,552.0,722
2019-07-23T15:00:00Z,7881,7463,41.822949825678336,411.0,676
2019-07-23T16:00:00Z,7897,7398,41.822949825678336,300.0,502
2019-07-23T17:00:00Z,7576,7198,41.822949825678336,177.0,302
2019-07-23T18:00:00Z,7282,6966,41.822949825678336,72.0,210
2019-07-23T19:00:00Z,7067,6687,41.822949825678336,14.0,199
2019-07-23T20:00:00Z,6792,6399,41.822949825678336,0.0,295
2019-07-23T21:00:00Z,6237,5916,41.822949825678336,0.0,393
2019-07-23T22:00:00Z,5872,5433,41.822949825678336,0.0,564
2019-07-23T23:00:00Z,5556,5168,41.822949825678336,0.0,467
2019-07-24T00:00:00Z,5397,5109,41.822949825678336,0.0,233
